1950	6	5	0.00	25.16	7.85	1.52
1950	6	6	0.00	26.87	9.76	1.43
1950	6	7	0.00	29.98	11.77	1.90
1950	6	8	0.00	30.52	13.16	2.01
1950	6	9	3.95	30.24	12.77	2.35
1950	6	10	6.78	25.47	17.05	3.21
1950	6	11	3.28	21.22	10.18	2.90
1950	6	12	0.17	22.94	5.11	1.18
1950	6	13	0.15	25.70	8.40	2.07
1950	6	14	0.00	24.70	15.99	1.71
1950	6	15	1.40	27.75	10.45	1.74
1950	6	16	0.85	28.43	13.22	2.09
1950	6	17	2.78	27.18	10.40	2.93
1950	6	18	1.20	20.43	1.97	0.66
1950	6	19	1.35	21.68	10.61	2.24
1950	6	20	1.60	24.66	16.75	1.86
1950	6	21	0.65	25.44	16.64	2.31
1950	6	22	0.00	28.40	11.85	1.11
1950	6	23	6.30	30.05	16.07	1.80
1950	6	24	9.98	30.43	18.14	2.39
1950	6	25	36.03	28.60	17.54	2.31
1950	6	26	0.00	31.81	12.35	1.72
1950	6	27	0.00	31.33	13.14	2.51
1950	6	28	0.00	23.88	6.99	1.77
1950	6	29	0.00	25.25	13.05	2.05
1950	6	30	0.00	25.34	9.94	0.95
1950	7	1	3.50	25.71	8.17	0.92
1950	7	2	4.82	28.59	11.40	2.24
1950	7	3	14.52	26.46	15.73	3.01
1950	7	4	19.50	25.06	17.84	3.25
1950	7	5	28.60	23.38	17.47	2.63
1950	7	6	0.65	23.64	13.43	0.72
1950	7	7	0.00	25.49	8.64	2.04
1950	7	8	0.00	27.73	10.06	2.19
1950	7	9	8.55	27.04	10.21	2.84
1950	7	10	7.93	23.48	13.82	1.76
1950	7	11	0.05	23.35	13.99	2.12
1950	7	12	7.45	29.27	12.28	2.37
1950	7	13	9.43	26.02	17.86	4.10
1950	7	14	2.53	23.71	11.52	0.69
1950	7	15	4.93	26.44	11.87	1.79
1950	7	16	0.20	26.84	18.90	2.85
1950	7	17	0.77	28.92	18.57	3.20
1950	7	18	0.00	27.72	18.84	3.02
1950	7	19	0.00	27.19	8.80	0.66
1950	7	20	0.00	27.49	13.60	3.09
1950	7	21	0.08	26.08	13.66	1.97
1950	7	22	0.00	26.38	9.19	1.61
1950	7	23	5.38	25.86	13.21	1.34
1950	7	24	7.07	25.80	17.82	2.67
1950	7	25	1.75	25.26	15.25	2.97
1950	7	26	0.00	23.84	14.56	0.76
1950	7	27	0.00	26.50	14.04	0.38
1950	7	28	0.03	28.68	13.66	0.55
1950	7	29	6.72	28.65	13.40	1.10
1950	7	30	0.70	29.72	16.13	1.66
1950	7	31	6.15	29.83	16.97	2.33
1950	8	1	18.17	29.77	20.20	2.50
1950	8	2	0.00	29.35	17.64	0.94
1950	8	3	0.00	25.10	14.32	1.01
1950	8	4	0.22	22.52	9.73	2.88
1950	8	5	0.73	22.58	10.57	2.60
1950	8	6	0.00	25.96	8.76	2.87
1950	8	7	0.00	26.77	8.62	1.89
1950	8	8	5.05	28.58	7.70	1.15
1950	8	9	9.05	29.09	10.41	2.61
1950	8	10	4.25	26.36	16.13	2.35
1950	8	11	2.12	25.74	15.77	1.57
1950	8	12	0.00	23.32	10.82	2.45
1950	8	13	0.00	23.82	6.51	1.78
1950	8	14	0.00	26.19	6.63	0.12
1950	8	15	0.95	27.22	11.67	2.59
1950	8	16	0.70	29.02	14.41	2.26
1950	8	17	3.60	30.99	16.59	1.20
1950	8	18	16.58	31.19	16.89	1.76
1950	8	19	16.48	26.21	18.28	1.94
1950	8	20	0.00	23.21	13.53	3.24
1950	8	21	0.00	22.82	3.70	1.17
1950	8	22	0.00	24.33	6.22	1.07
